estilo	livro	capitulo	versiculo	texto
PDT	Lucas	6	9	y Jesús les dijo : —Déjenme hacerles una pregunta : ¿qué se debe hacer en el día de descanso , el bien o el mal , salvar una vida o destruirla ?
PDT	Lucas	6	10	Entonces Jesús los miró a todos y le dijo al hombre : —Extiende la mano . El hombre extendió la mano y quedó sana .
PDT	Lucas	6	11	Pero los fariseos y los maestros de la ley se pusieron furiosos , y discutían entre sí qué podrían hacer contra Jesús . Jesús elige a los doce apóstoles ( Mt 10:1-4 ; Mr 3:13-19 )
PDT	Lucas	6	12	En esos días , Jesús se fue a un cerro a orar . Pasó toda la noche en oración con Dios .
PDT	Lucas	6	13	Al amanecer llamó a sus seguidores , eligió a doce de ellos y los llamó apóstoles :
PDT	Lucas	6	14	Simón ( a quien también llamó Pedro ) , Andrés , hermano de Simón , Santiago , Juan , Felipe , Bartolomé ,
PDT	Lucas	6	15	Mateo , Tomás , Santiago hijo de Alfeo , Simón , llamado el zelote ,
PDT	Lucas	6	16	Judas hijo de Santiago , Judas Iscariote ( quien luego se convertiría en un traidor ) . Jesús enseña y sana a la gente ( Mt 4:23-25 ; 5:1-12 )
PDT	Lucas	6	17	Jesús bajó con sus apóstoles y se detuvo en un llano . También estaban allí muchos de sus seguidores y una gran multitud de Jerusalén , de toda la región de Judea y de Tiro y de Sidón , ciudades de la costa .
PDT	Lucas	6	18	Habían venido a escucharlo y a que los sanara de sus enfermedades . También fueron sanados los que eran atormentados por espíritus malignos .
PDT	Lucas	6	19	Toda la gente quería tocarlo porque de él salía poder para sanar a todos .
PDT	Lucas	6	20	Jesús miró a sus seguidores y les dijo : « Afortunados ustedes los pobres , porque el reino de Dios les pertenece .
PDT	Lucas	6	21	Afortunados ustedes los que ahora tienen hambre , porque serán completamente satisfechos . Afortunados ustedes que ahora lloran , porque luego no podrán contener su alegría .
PDT	Lucas	6	22	» Cuando la gente los odie por ser seguidores del Hijo del hombre , cuando los echen , los insulten y crean que sea malo hasta mencionar el nombre de ustedes , sepan que ustedes son afortunados ante los ojos de Dios .
PDT	Lucas	6	23	Cuando les pase esto , salten de alegría , porque van a recibir una gran recompensa en los cielos . Así también fue como los antepasados de esa gente maltrataron a los profetas .
PDT	Lucas	6	24	» Pero qué mal les irá a ustedes los ricos , porque ya se han dado la gran vida .
PDT	Lucas	6	25	Qué mal les irá a ustedes los que están satisfechos ahora , porque luego tendrán hambre . Qué mal les irá a ustedes los que ahora ríen , porque luego estarán tristes y llorarán .
PDT	Lucas	6	26	Pero que mal les irá cuando todos hablen bien de ustedes , porque también los antepasados de esa gente hablaron bien de los falsos profetas . Amen a sus enemigos ( Mt 5:38-48 ; 7:12a )
PDT	Lucas	6	27	» Pero yo les digo a ustedes que me escuchan , amen a sus enemigos . Hagan el bien a los que los odian .
PDT	Lucas	6	28	Bendigan a los que los maldicen y oren por los que los maltratan .
PDT	Lucas	6	29	Si alguien te pega en una mejilla , ofrécele también la otra . Si alguien te quita la capa , deja que también tome tu camisa .
PDT	Lucas	6	30	A todo el que te pida algo , dáselo . Si alguien toma de ti lo que no es suyo , no le pidas que te lo devuelva .
PDT	Lucas	6	31	Traten a los demás como les gustaría que los trataran a ustedes .
PDT	Lucas	6	32	» Si ustedes solamente aman a los que los aman , ¿qué gracia tiene ? Hasta los pecadores aman a aquellos que los aman .
PDT	Lucas	6	33	Si hacen el bien sólo a aquellos que les hacen el bien , ¿qué gracia tiene ? Hasta los pecadores son así .
PDT	Lucas	6	34	Si sólo prestan para recibir algo a cambio , ¿qué gracia tiene ? Hasta los pecadores se prestan unos a otros para recibir unos de otros .
PDT	Lucas	6	35	Más bien , amen a sus enemigos y háganles el bien . Presten sin esperar nada a cambio . Así tendrán una gran recompensa y serán hijos del Dios Altísimo , porque Dios es bueno aun con los desagradecidos y perversos .
PDT	Lucas	6	36	Sean compasivos como su Padre es compasivo . No juzguen a los demás ( Mt 7:1-5 )
PDT	Lucas	6	37	» No juzguen a los demás y Dios no los juzgará a ustedes . No condenen a los demás y no serán condenados . Perdonen y serán perdonados .
PDT	Lucas	6	38	Den a los demás y ustedes también recibirán . Se les dará una cantidad mayor a la que puedan contener en su regazo , aunque se la haya agitado y apretado al máximo , siempre se rebosará . Porque con la misma medida que ustedes midan a los demás , Dios los volverá a medir a ustedes » .
PDT	Lucas	6	39	Jesús también les contó esta comparación [ a ] : « ¿Puede un ciego guiar a otro ciego ? ¿No caerán los dos en un hoyo ?
PDT	Lucas	6	40	Ningún estudiante es mejor que su maestro . Sin embargo , cuando termine su aprendizaje , será como su maestro .
PDT	Lucas	6	41	» ¿Por qué te fijas en la pajita que tiene tu hermano en el ojo , pero no te das cuenta de la viga que tienes tú en el tuyo ?
PDT	Lucas	6	42	¿Cómo te atreves a decirle a tu hermano : “ Déjame sacarte la pajita del ojo ” , si ni siquiera puedes ver la viga que tienes en el tuyo ? ¡No seas hipócrita ! Primero saca la viga de tu ojo y verás mejor para poder sacar la pajita de tu hermano . Lo que haces muestra lo que eres ( Mt 7:17-20 ; 12:34b-35 )
PDT	Lucas	6	43	» Un árbol bueno no da fruto malo . Tampoco un árbol malo puede dar fruto bueno .
PDT	Lucas	6	44	El árbol se conoce por su fruto . No se recogen higos de espinos . Tampoco se cosechan uvas de las zarzas .
PDT	Lucas	6	45	El que es bueno lo es en su interior y habla de lo que tiene allí , de igual manera el malo lo es en su interior y habla de lo que tiene allí ; porque las palabras revelan lo que hay en el interior . El prudente y el insensato ( Mt 7:24-27 )
PDT	Lucas	6	46	» ¿Por qué me llaman : “ Señor , Señor ” , y no hacen lo que les digo ?
PDT	Lucas	6	47	Les voy a dar un ejemplo del que viene a mí , escucha y obedece mis enseñanzas : es como el que
PDT	Lucas	6	48	construyó una casa . Cavó bien hondo y puso el cimiento sobre la roca . Luego vinieron las inundaciones y el río azotó contra la casa , pero no pudo destruirla porque estaba construida sobre la roca .
PDT	Lucas	6	49	En cambio , el que escucha mis enseñanzas y no las obedece es como el que construyó su casa sin ponerle cimientos . Vinieron las inundaciones y el río golpeó la casa , e inmediatamente la casa se derrumbó y quedó completamente destruida » . Footnotes - 6:39 comparación Textualmente parábola . Ver Historia en el vocabulario . ©
PDT	Lucas	6	2005	,
PDT	Lucas	6	2008	,
PDT	Lucas	6	2012	,
PDT	Lucas	6	2015	Bible League International
PDT	Lucas	7	7	Por eso no me atreví a ir a verte yo mismo . Sólo te pido que des la orden y mi siervo quedará sanado .
PDT	Lucas	7	2	Allí había un capitán romano que tenía un siervo que estaba enfermo , a punto de morir . El capitán estimaba mucho al siervo .
PDT	Lucas	7	3	Cuando el capitán oyó hablar de Jesús , envió a unos ancianos líderes de los judíos a pedirle que fuera y salvara la vida del siervo .
PDT	Lucas	7	4	Cuando encontraron a Jesús , le rogaron mucho : —Este capitán merece que lo ayudes
PDT	Lucas	7	5	porque ama a nuestra nación y hasta nos construyó la sinagoga .
PDT	Lucas	7	6	Entonces Jesús fue con ellos . Cuando ya estaban cerca de la casa , el capitán envió a algunos amigos para que le dijeran : « Señor , no te molestes , porque no merezco que entres a mi casa .
PDT	Lucas	7	8	Porque yo estoy bajo la autoridad de mis superiores , y a la vez tengo a muchos soldados bajo mi autoridad . Si le digo a un soldado : “ Ve ” , él va . Si le digo a otro : “ Ven ” , él viene . Y si le digo a mi siervo : “ Haz esto ” , él lo hace » .
PDT	Lucas	7	9	Al oír esto , Jesús se admiró mucho del capitán , se volvió a la multitud que lo seguía y dijo : —Les aseguro que ni en Israel he visto una fe tan grande .
PDT	Lucas	7	10	Al regresar a la casa , los que habían sido enviados encontraron que el siervo estaba sano . Jesús resucita al hijo de una viuda
PDT	Lucas	7	11	Un poco después , Jesús fue a un pueblo llamado Naín . Sus seguidores y una gran multitud lo acompañaban .
PDT	Lucas	7	12	Cuando él llegó cerca de la entrada del pueblo , llevaban a enterrar al hijo único de una viuda . La viuda iba acompañada de mucha gente .
PDT	Lucas	7	13	Al verla , el Señor tuvo compasión de ella y le dijo : —No llores .
PDT	Lucas	7	14	Se acercó y tocó el ataúd . Los que lo llevaban se detuvieron y Jesús dijo : —Joven , yo te digo : ¡levántate !
PDT	Lucas	7	15	El joven se sentó , empezó a hablar y Jesús se lo entregó a su mamá .
PDT	Lucas	7	16	Todos se llenaron de temor y alababan así a Dios : —Un gran profeta está entre nosotros . También decían : —Dios ha venido a ayudar a su pueblo .
PDT	Lucas	7	17	Esta noticia se divulgó por toda Judea y sus alrededores . Jesús y Juan el Bautista ( Mt 11:2-19 )
PDT	Lucas	7	18	Los seguidores de Juan fueron y le contaron a él todo lo que había pasado . Entonces Juan llamó a dos de ellos y
PDT	Lucas	7	19	los envió a preguntarle al Señor : « ¿Eres el que iba a venir , o debemos esperar a alguien más ? »
PDT	Lucas	7	20	Los enviados llegaron hasta donde estaba Jesús y le dijeron : —Juan el Bautista nos envió a preguntarte lo siguiente : “ ¿Eres el que iba a venir , o debemos esperar a alguien más ? ”
PDT	Lucas	7	21	En ese momento Jesús sanó a mucha gente que tenía enfermedades , dolencias y espíritus malignos y les dio la vista a muchos ciegos .
PDT	Lucas	7	22	Entonces les contestó : —Vayan y cuéntenle a Juan lo que han visto y escuchado . Los ciegos ven , los cojos caminan , los leprosos son sanados , los sordos oyen , los muertos resucitan y a los pobres se les anuncia la buena noticia .
PDT	Lucas	7	23	Afortunado el que no dude de mí . [ a ]
PDT	Lucas	7	24	Después de que los mensajeros de Juan se fueron , Jesús comenzó a hablar a la multitud acerca de Juan : « ¿Qué salieron a ver al desierto ? ¿Hierba [ b ] azotada por el viento ?
PDT	Lucas	7	25	Si no , ¿qué salieron a ver ? ¿A un hombre vestido con ropa fina ? ¡Escuchen ! La gente que se viste con ropa elegante y vive de lujo , habita en palacios .
PDT	Lucas	7	26	¿Entonces qué es lo que salieron a ver ? ¿A un profeta ? Sí , les digo que Juan es más que un profeta .
PDT	Lucas	7	27	( A ) Las Escrituras dicen de él : » “ Oye , te envío mi mensajero delante de ti , quien preparará el camino para tu venida ” . [ c ]
PDT	Lucas	7	28	Les digo que Juan es el mejor hombre que ha nacido ; sin embargo , el menos importante en el reino de Dios es más importante que Juan » .
PDT	Lucas	7	29	Cuando toda la gente oyó esto , incluso los cobradores de impuestos , se hicieron bautizar por Juan . Así reconocieron que la enseñanza de Dios era correcta .
PDT	Lucas	7	30	Pero los fariseos y los expertos de la ley rechazaron el plan de Dios para ellos , y no permitieron que Juan los bautizara .
PDT	Lucas	7	31	« ¿Con quién puedo comparar a la gente de esta generación ? ¿Cómo son ellos ?
PDT	Lucas	7	32	Son como muchachos sentados en la plaza que se gritan unos a otros : » “ ¡Nosotros tocamos la flauta , pero ustedes no bailaron . Cantamos una canción triste , pero ustedes no lloraron ! ”
PDT	Lucas	7	33	Porque vino Juan el Bautista , quien no comía pan ni bebía vino como los demás , pero ustedes dicen : “ Tiene un demonio ” .
PDT	Lucas	7	34	Ha venido el Hijo del hombre que come y bebe como los demás , pero ustedes dicen : “ Miren , es comilón , borracho y amigo de los cobradores de impuestos y de los pecadores ” .
PDT	Lucas	7	35	Pero la sabiduría divina se comprueba por la vida de todos los que la siguen » . Jesús y una mujer perdonada
PDT	Lucas	7	36	Uno de los fariseos invitó a Jesús a comer , así que él fue a la casa del fariseo y ocupó su lugar en la mesa .
PDT	Lucas	7	37	Había en el pueblo una mujer de mala vida . Cuando se enteró de que Jesús estaba comiendo en la casa del fariseo , le llevó un frasco de alabastro con perfume en aceite .
PDT	Lucas	7	38	Se colocó detrás de Jesús , llorando a sus pies y empezó a mojarle los pies con sus lágrimas . Los secó con su cabello , los besó y los ungió con el perfume en aceite .
PDT	Lucas	7	39	Al ver esto , el fariseo que había invitado a Jesús a comer se dijo a sí mismo : « Si este hombre fuera un profeta , sabría qué clase de mujer es esta que lo está tocando . Sabría que es una pecadora » .
PDT	Lucas	7	40	Entonces Jesús respondiendo a lo que el fariseo estaba pensando , dijo : —Simón , tengo algo que decirte . Simón le dijo : —Dime , Maestro .
PDT	Lucas	7	41	Jesús dijo : —Dos hombres tenían una deuda con un prestamista . Uno le debía
PDT	Lucas	7	500	monedas de plata y el otro le debía
PDT	Lucas	7	50	Pero Jesús le dijo a la mujer : —Tu fe te has salvado , vete en paz . ©
PDT	Lucas	7	42	Ninguno de los dos tenía dinero y no podían pagar la deuda , así que como no podían pagar , les perdonó la deuda . ¿Cuál de los dos lo amará más ?
PDT	Lucas	7	43	Simón respondió : —Me imagino que al que más le perdonó . Él le dijo : —Tienes razón .
PDT	Lucas	7	44	Jesús miró a la mujer y le dijo a Simón : —¿Ves a esta mujer ? Vine a tu casa y no me diste agua para lavarme los pies , mientras que ella los ha mojado con sus lágrimas y los ha secado con su cabello .
PDT	Lucas	7	45	Tú no me saludaste de beso , pero desde que llegué , ella no ha cesado de besarme los pies .
PDT	Lucas	7	46	No me diste aceite para arreglarme el cabello , pero ella ungió mis pies con perfume en aceite .
PDT	Lucas	7	47	Te digo que se puede ver que sus muchos pecados le han sido perdonados y por eso ahora me demostró mucho amor . Pero al que poco se le perdona , poco ama .
PDT	Lucas	7	48	Entonces Jesús le dijo a la mujer : —Tus pecados son perdonados .
PDT	Lucas	7	49	Los que estaban comiendo con ellos se dijeron a sí mismos : —¿Quién es este hombre que se atreve a perdonar pecados ?
PDT	Lucas	7	2005	,
PDT	Lucas	7	2008	,
PDT	Lucas	7	2012	,
PDT	Lucas	7	2015	Bible League International
PDT	Lucas	8	8	Otras semillas cayeron en tierra buena . Las semillas crecieron y dieron fruto
PDT	Lucas	8	2	También iban con él varias mujeres que Jesús había sanado de espíritus malignos y de enfermedades . Una de ellas era María , conocida como Magdalena , de quien habían salido siete demonios .
PDT	Lucas	8	3	También iban con él Juana , la esposa de Cuza el administrador de Herodes , Susana y muchas más . Estas mujeres ayudaban con su dinero a Jesús y a sus seguidores . Historia del sembrador ( Mt 13:1-9 ; Mr 4:1-9 )
PDT	Lucas	8	4	Se reunió una multitud que venía de muchos pueblos para ver a Jesús . Él les contó una historia :
PDT	Lucas	8	5	« El sembrador salió a sembrar . Al esparcir las semillas , algunas cayeron en el camino . La gente las pisaba y vinieron las aves del cielo y se las comieron .
PDT	Lucas	8	6	Otras semillas cayeron en terreno pedregoso . Cuando crecieron las plantas , se secaron porque no tenían agua .
PDT	Lucas	8	7	Otras cayeron entre espinos que crecieron con las plantas y las ahogaron .
PDT	Lucas	8	100	veces más de lo que se había sembrado » . Y dijo en alta voz : « ¡Oigan bien lo que les digo ! » El porqué de las historias ( Mt 13:10-17 ; Mr 4:10-12 )
PDT	Lucas	8	9	Los seguidores de Jesús le preguntaron qué significaba esta historia .
PDT	Lucas	8	10	( A ) Entonces les dijo : « Ustedes tienen el privilegio de entender la verdad que no se ha dado a conocer sobre el reino de Dios , pero a los demás se les da en forma de historias para que » “ miren , pero no vean , y oigan , pero no entiendan ” . [ a ] Jesús explica la historia del sembrador ( Mt 13:18-23 ; Mr 4:13-20 )
PDT	Lucas	8	11	» Esto es lo que quiere decir la historia : la semilla es el mensaje de Dios .
PDT	Lucas	8	12	Las que cayeron a un lado del camino son como aquellos que oyen el mensaje , pero el diablo viene y se lo quita . Así no pueden creer ni ser salvos .
